5.488135039273247529e-01 7.151893663724194772e-01 6.027633760716438749e-01 5.448831829968968643e-01 4.236547993389047084e-01 6.458941130666561170e-01 4.375872112626925103e-01 8.917730007820797722e-01 9.636627605010292807e-01 3.834415188257777052e-01 7.917250380826645895e-01 5.288949197529044799e-01 5.680445610939323098e-01 9.255966382926610336e-01 7.103605819788694209e-02 8.712929970154070780e-02 2.021839744032571939e-02 8.326198455479379978e-01 7.781567509498504842e-01 8.700121482468191614e-01 9.786183422327640047e-01 7.991585642167235992e-01 4.614793622529318462e-01 7.805291762864554617e-01 1.182744258689332195e-01 6.399210213275238202e-01 1.433532874090464038e-01 9.446689170495838894e-01 5.218483217500716753e-01 4.146619399905235870e-01 2.645556121046269693e-01 7.742336894342166653e-01 4.561503322165485486e-01 5.684339488686485087e-01 1.878980043635514185e-02 6.176354970758770602e-01 6.120957227224214092e-01 6.169339968747569181e-01 9.437480785146241669e-01 6.818202991034834071e-01 3.595079005737860101e-01 4.370319537993414549e-01 6.976311959272648577e-01 6.022547162926983333e-02 6.667667154456676792e-01 6.706378696181594101e-01 2.103825610738409013e-01 1.289262976548533057e-01 3.154283509241838646e-01 3.637107709426226076e-01 5.701967704178796392e-01 4.386015134623203471e-01 9.883738380592261841e-01 1.020448107480280697e-01 2.088767560948346924e-01 1.613095178849962563e-01 6.531083254653984316e-01 2.532916025397821125e-01 4.663107728563062881e-01 2.444255920016027428e-01 1.589695836455197187e-01 1.103751411643051350e-01 6.563295894652734219e-01 1.381829513486138028e-01 1.965823616800534968e-01 3.687251706609641078e-01 8.209932298479351021e-01 9.710127579306127021e-02 8.379449074988039037e-01 9.609840789396306704e-02 9.764594650133957554e-01 4.686512016477015763e-01 9.767610881903371345e-01 6.048455197450459675e-01 7.392635793983016734e-01 3.918779225432067470e-02 2.828069625764095818e-01 1.201965612131689065e-01 2.961401975221449323e-01 1.187277189542440547e-01 3.179831793939760232e-01 4.142629945146699688e-01 6.414749634878436080e-02 6.924721193700198452e-01 5.666014542065751503e-01 2.653894909394454160e-01 5.232480534666996697e-01 9.394051075844167542e-02 5.759464955561792721e-01 9.292961975762140669e-01 3.185689524513236615e-01 6.674103799636816881e-01 1.317978624043921743e-01 7.163272041185655414e-01 2.894060929472010990e-01 1.831913620071168314e-01 5.865129348100831530e-01 2.010754618749355238e-02 8.289400292173630946e-01 4.695476192547065608e-03
6.778165367962301069e-01 2.700079731921648518e-01 7.351940221225948813e-01 9.621885451174382320e-01 2.487531435199580310e-01 5.761573344178368972e-01 5.920419312718390170e-01 5.722519057908733719e-01 2.230816326406183103e-01 9.527490115169849894e-01 4.471253786176273559e-01 8.464086724711278320e-01 6.994792753175043121e-01 2.974369508551336638e-01 8.137978197024772209e-01 3.965057408469846445e-01 8.811031971111615846e-01 5.812728726358586950e-01 8.817353618548527949e-01 6.925315900777658795e-01 7.252542798196405238e-01 5.013243819267022561e-01 9.560836347232238852e-01 6.439901992296374056e-01 4.238550485581796812e-01 6.063932141279243515e-01 1.919319830933352566e-02 3.015748166745493286e-01 6.601735374926850364e-01 2.900776072104440662e-01 6.180154289988415428e-01 4.287687009457661347e-01 1.354740642224502301e-01 2.982823259560307694e-01 5.699649107012648708e-01 5.908727612481732283e-01 5.743252488495788066e-01 6.532008198571336299e-01 6.521032700016888839e-01 4.314184354339739569e-01 8.965465958510629996e-01 3.675618700478965328e-01 4.358649252656268125e-01 8.919233550156721035e-01 8.061939890460857461e-01 7.038885835403663194e-01 1.002268873123011161e-01 9.194826137446735492e-01 7.142412995491114192e-01 9.988470065678665133e-01 1.494483046579937469e-01 8.681260573682142434e-01 1.624929346763748228e-01 6.155595642838441739e-01 1.238199828494415122e-01 8.480082293222344081e-01 8.073189587250106936e-01 5.691007386145933156e-01 4.071832972259996630e-01 6.916699545513804726e-02 6.974287731445636407e-01 4.535426826780688536e-01 7.220555994703479197e-01 8.663823259286291822e-01 9.755215050028858137e-01 8.558033423926110217e-01 1.171408418500197168e-02 3.599780644783638905e-01 7.299905624240580204e-01 1.716296772614405164e-01 5.210366062041292823e-01 5.433798833925362892e-02 1.999965248964000741e-01 1.852179446061397172e-02 7.936977033574206253e-01 2.239246880603801282e-01 3.453516806969026964e-01 9.280812934655908730e-01 7.044144019235327736e-01 3.183892953130784687e-02 1.646941564979127470e-01 6.214784014997635220e-01 5.772285886041675917e-01 2.378928213745086229e-01 9.342139979247937598e-01 6.139659559658959820e-01 5.356328030249583039e-01 5.899099763545709862e-01 7.301220295167696328e-01 3.119449954796018609e-01 3.982210622160918811e-01 2.098437489751221463e-01 1.861930058803361598e-01 9.443723899839335800e-01 7.395507950492875571e-01 4.904588086175670769e-01 2.274146279733232356e-01 2.543564817703929393e-01 5.802916032387561707e-02 4.344166255581207725e-01
3.117958819941025750e-01 6.963434888154594882e-01 3.777518392924809065e-01 1.796036775596348001e-01 2.467872839133122831e-02 6.724963146324858254e-02 6.793927734985673039e-01 4.536968445560453089e-01 5.365792111087221983e-01 8.966712930403420989e-01 9.903389473967043610e-01 2.168969843984739354e-01 6.630782031001007937e-01 2.633223767371506430e-01 2.065099946572868106e-02 7.583786538361414475e-01 3.200171508224678441e-01 3.834638941718979677e-01 5.883171135536057195e-01 8.310484552361904198e-01 6.289818435911487260e-01 8.726506554473952848e-01 2.735420348156357706e-01 7.980468339125637023e-01 1.856359443059522052e-01 9.527916569719445672e-01 6.874882763878152891e-01 2.155076771135584490e-01 9.473705904889242468e-01 7.308558067701578231e-01 2.539416425950258294e-01 2.133119773674819752e-01 5.182007139306632482e-01 2.566271805453157473e-02 2.074700754411094028e-01 4.246854687515062565e-01 3.741699803342255493e-01 4.635754243648106954e-01 2.776287062947319084e-01 5.867843464581687929e-01 8.638556059232314066e-01 1.175318559620330827e-01 5.173791071541141706e-01 1.320681063451533133e-01 7.168596811925936896e-01 3.960597028072937453e-01 5.654213118585089681e-01 1.832798362140786175e-01 1.448477593433772359e-01 4.880562806489545657e-01 3.556127378499556180e-01 9.404319452528130396e-01 7.653252538069652555e-01 7.486636198505473017e-01 9.037197397459334480e-01 8.342243544201854988e-02 5.521924699224065591e-01 5.844760689557688682e-01 9.619363785472290207e-01 2.921475267925488506e-01 2.408287799154468223e-01 1.002939422654978152e-01 1.642962959147420410e-02 9.295293167921905297e-01 6.699165465909100448e-01 7.851529120231377501e-01 2.817301057539490783e-01 5.864101661863266868e-01 6.395526612098112462e-02 4.856275959346229021e-01 9.774951397444467949e-01 8.765052453165907975e-01 3.381589518368456337e-01 9.615701545414985230e-01 2.317016264712045137e-01 9.493188224156814403e-01 9.413777047064986192e-01 7.992025873523916912e-01 6.304479368667911254e-01 8.742879666249470105e-01 2.930202845077967133e-01 8.489435553129182077e-01 6.178766919175238126e-01 1.323685775889948957e-02 3.472335179322195708e-01 1.481408609481650318e-01 9.818293898182531843e-01 4.783703070399880630e-01 4.973913654986626964e-01 6.394725163987236005e-01 3.685846061296175202e-01 1.369002716855989288e-01 8.221177331942455258e-01 1.898479119027579598e-01 5.113189825464560245e-01 2.243170289747392632e-01 9.784448449403404524e-02 8.621915174216833178e-01 9.729194890231303017e-01 9.608346580630001688e-01
9.065554992211789509e-01 7.740473326986387903e-01 3.331451520286419221e-01 8.110138998799676369e-02 4.072411714138073346e-01 2.322341421709427367e-01 1.324876347579829750e-01 5.342718178682526187e-02 7.255943642105787683e-01 1.142745862503102838e-02 7.705807485027762471e-01 1.469466454003750533e-01 7.952208258675574903e-02 8.960303423860538352e-02 6.720478073539144503e-01 2.453672098528447698e-01 4.205394666800984504e-01 5.573687913239169234e-01 8.605511738287937584e-01 7.270442627113282708e-01 2.703279052387146386e-01 1.314827992911276056e-01 5.537432042119794229e-02 3.015986344809424846e-01 2.621181492396782442e-01 4.561405668004796521e-01 6.832813355476804462e-01 6.956254456388571983e-01 2.835188465821666393e-01 3.799269559001204888e-01 1.811509617369030378e-01 7.885455123065187033e-01 5.684807643324030213e-02 6.969972417249873375e-01 7.786953959411033743e-01 7.774075618487531480e-01 2.594225643453549335e-01 3.738131379325614345e-01 5.875996351963890252e-01 2.728219024244670221e-01 3.708527992178887178e-01 1.970542801856396409e-01 4.598558837560073886e-01 4.461230125411408398e-02 7.997958845706180098e-01 7.695644698663273164e-02 5.188351488315260385e-01 3.068100995451961133e-01 5.775429488313754689e-01 9.594333408334251301e-01 6.455702444560038611e-01 3.536243575549091744e-02 4.304024395080612297e-01 5.100168523182502245e-01 5.361774947034519956e-01 6.813925106038378754e-01 2.775960977317660783e-01 1.288605654663201872e-01 3.926756765470943433e-01 9.564057227959488205e-01 1.871308917508447411e-01 9.039839549282370212e-01 5.438059500773263499e-01 4.569114216457658140e-01 8.820414102298895775e-01 4.586039617685858660e-01 7.241676366115432639e-01 3.990253217031020094e-01 9.040443929009577273e-01 6.900250201912273562e-01 6.996220542505167117e-01 3.277204015571189011e-01 7.567786427368892177e-01 6.360610554471413103e-01 2.400202733797095478e-01 1.605388224852564161e-01 7.963914745173317211e-01 9.591666030352224981e-01 4.581388272600428468e-01 5.909841653236849179e-01 8.577226441935545953e-01 4.572234533538570567e-01 9.518744768327361827e-01 5.757511620448724221e-01 8.207671207013149672e-01 9.088437184127383661e-01 8.155238187685688311e-01 1.594144634489559342e-01 6.288984390617003983e-01 3.984342586196770730e-01 6.271295202334570273e-02 4.240322518898419490e-01 2.586840668894077044e-01 8.490383084285108017e-01 3.330462654669619216e-02 9.589827218634735528e-01 3.553688484719296214e-01 3.567068904025428866e-01 1.632850268370789060e-02 1.852323252361839367e-01
4.012595008036087263e-01 9.292914173027139180e-01 9.961493022127132502e-02 9.453015334790795254e-01 8.694885305466322212e-01 4.541623969075517797e-01 3.267008817682600652e-01 2.327441292790568550e-01 6.144647064768743450e-01 3.307459147550562140e-02 1.560606444682821614e-02 4.287957224982378301e-01 6.807407397472020616e-02 2.519409882460929007e-01 2.211609153460838417e-01 2.531911937228519260e-01 1.310552312152577503e-01 1.203622289765426956e-02 1.154842971387480821e-01 6.184802595127478764e-01 9.742562128180503045e-01 9.903450015608938894e-01 4.090540953730615881e-01 1.629544260466053718e-01 6.387617573665292925e-01 4.903053465487371421e-01 9.894097772844314687e-01 6.530420715178020252e-02 7.832344383138131194e-01 2.883984973314939193e-01 2.414186200765739976e-01 6.625045715326759455e-01 2.460631849909644675e-01 6.658591175591876965e-01 5.173085172022887646e-01 4.240889884358493012e-01 5.546878086614189796e-01 2.870515199196297385e-01 7.065747062729789141e-01 4.148568693335640267e-01 3.605455604858922580e-01 8.286569145557377558e-01 9.249669119531921391e-01 4.600731088729692608e-02 2.326269928297655110e-01 3.485193694925632357e-01 8.149664793702473542e-01 9.854914276432975573e-01 9.689717046703517633e-01 9.049483455499268691e-01 2.965562650640298781e-01 9.920112434144741087e-01 2.494200410564512138e-01 1.059061548822322063e-01 9.509526110553940814e-01 2.334202554680963049e-01 6.897682650777504643e-01 5.835635898058866289e-02 7.307090991274761693e-01 8.817202123338396813e-01 2.724368954659625031e-01 3.790568960774285401e-01 3.742961833209160760e-01 7.487882575401331176e-01 2.378072425390388434e-01 1.718530990476430098e-01 4.492916486877380766e-01 3.044684073773195054e-01 8.391891222586523869e-01 2.377418260156387575e-01 5.023894574892614484e-01 9.425835996979303744e-01 6.339976977446607487e-01 8.672894054624648019e-01 9.402096893547673417e-01 7.507648618863519419e-01 6.995750602247513550e-01 9.679655666042270568e-01 9.944007896476794173e-01 4.518216826697596389e-01 7.086977818420836517e-02 2.927940314405188538e-01 1.523547056877304628e-01 4.174863747960118054e-01 1.312893284732560284e-01 6.041178040208819988e-01 3.828080591578540970e-01 8.953858842882099767e-01 9.677946717985018710e-01 5.468849016694221632e-01 2.748235698675965955e-01 5.922304187618367965e-01 8.967611582244098267e-01 4.067333458357482723e-01 5.520782766919708484e-01 2.716527676061458729e-01 4.554441494500269805e-01 4.017135353795986408e-01 2.484134650829710189e-01 5.058663838253083522e-01
3.103808259798114255e-01 3.730348638807474693e-01 5.249704422542642579e-01 7.505950229289874986e-01 3.335074657912753260e-01 9.241587666207635721e-01 8.623185468359023664e-01 4.869029597552854138e-02 2.536425242568227656e-01 4.461355126592019271e-01 1.046278887424740844e-01 3.484759890334970800e-01 7.400975256176824946e-01 6.805144811428258667e-01 6.223844285660048437e-01 7.105284027223456311e-01 2.049236869597017563e-01 3.416981148647321165e-01 6.762424822774628641e-01 8.792347630313270823e-01 5.436780538280951980e-01 2.826996509455366180e-01 3.023525800598259039e-02 7.103368289742133523e-01 7.884103508440376551e-03 3.726790698209955233e-01 5.305372145627818004e-01 9.221114617671930525e-01 8.949454503290010798e-02 4.059423219682837258e-01 2.431319971015777348e-02 3.426109843415903189e-01 6.222310588397949038e-01 2.790679482285983726e-01 2.097499496556350929e-01 1.157032333270936464e-01 5.771402440203418083e-01 6.952700059046860170e-01 6.719571405958223442e-01 9.488610207205073754e-01 2.703213893502698362e-03 6.471966538940360225e-01 6.003922370976395584e-01 5.887396099702881802e-01 9.627703198402424167e-01 1.687167337003969703e-02 6.964824307014501059e-01 8.136786497018634323e-01 5.098071966215841355e-01 3.339648695968091552e-01 7.908401632274049131e-01 9.724292563242464826e-02 4.420356377299252681e-01 5.199523745708382050e-01 6.939564109345475185e-01 9.088573203240946086e-02 2.277595015378609533e-01 4.103015626901256319e-01 6.232946730201306407e-01 8.869607812174175043e-01 6.188261682413764841e-01 1.334614709349344341e-01 9.805801327872823991e-01 8.717857347554929248e-01 5.027207611453240466e-01 9.223479817966330208e-01 5.413807937571357698e-01 9.233060678891631401e-01 8.298973686033431774e-01 9.682864102942972950e-01 9.197828107781583773e-01 3.603381742856948122e-02 1.747720041609399644e-01 3.891346771011857664e-01 9.521426972954207812e-01 3.000289194759295786e-01 1.604676438876010414e-01 8.863046660865598891e-01 4.463944154832029110e-01 9.078755943543260765e-01 1.602304663201432611e-01 6.611175115080994980e-01 4.402637528294918168e-01 7.648676903028539531e-02 6.964631446525005876e-01 2.473987555391536919e-01 3.961552257951772571e-02 5.994429824957325792e-02 6.107853706678734174e-02 9.077329574850394600e-01 7.398839178291010121e-01 8.980623572137350630e-01 6.725823112965213513e-01 5.289399290308831603e-01 3.044463643473782621e-01 9.979622513286734442e-01 3.621890589393893523e-01 4.706489492139095399e-01 3.782451749234617688e-01 9.795269293354585960e-01
1.746583853950057774e-01 3.279880009080796688e-01 6.803486660150015464e-01 6.320761833863064449e-02 6.072493740115409988e-01 4.776465028764160792e-01 2.839999767621010918e-01 2.384132809240580020e-01 5.145127432987567362e-01 3.679275805370413321e-01 4.565198912626553529e-01 3.374773817642399143e-01 9.704936935959775912e-01 1.334394317456040202e-01 9.680395317837420244e-02 3.433917287909160621e-01 5.910269008704912563e-01 6.591764718500282560e-01 3.972567471680420459e-01 9.992779939221710928e-01 3.518929961930425954e-01 7.214066679599524523e-01 6.375826945307928595e-01 8.130538632474606509e-01 9.762256634538200029e-01 8.897936564455402042e-01 7.645619743577085625e-01 6.982484778182905805e-01 3.354981696758996268e-01 1.476855782067073575e-01 6.263600305980976390e-02 2.419017042014848240e-01 4.322814811812986102e-01 5.219962736299824657e-01 7.730835540548716134e-01 9.587409230565929752e-01 1.173204803848110211e-01 1.070041401937915637e-01 5.896947230135507478e-01 7.453980739472929606e-01 8.481503803469848668e-01 9.358320802167885422e-01 9.834262422606420140e-01 3.998016922245258842e-01 3.803351835275731174e-01 1.478086766972723787e-01 6.849344386835594101e-01 6.567619584408370681e-01 8.620625958512072584e-01 9.725799478764063366e-02 4.977769078253417856e-01 5.810819296720630689e-01 2.415570400399184026e-01 1.690254061291612819e-01 8.595808364196214635e-01 5.853492223555878393e-02 4.706209039180728748e-01 1.158340013008852809e-01 4.570587613313673581e-01 9.799623263423092867e-01 4.237063534554728061e-01 8.571249175045673185e-01 1.173155641831938878e-01 2.712520767618641360e-01 4.037927406673345043e-01 3.998121400093307409e-01 6.713834786701531332e-01 3.447181273755076658e-01 7.137668684100163530e-01 6.391868992253925130e-01 3.991611452547730865e-01 4.317601276543192590e-01 6.145276998103207378e-01 7.004219014464463378e-02 8.224067383556903366e-01 6.534211611136369058e-01 7.263424644178352318e-01 5.369230010823904387e-01 1.104771109917447314e-01 4.050356132969499257e-01 4.053735828485560688e-01 3.210429900432169026e-01 2.995032490474935916e-02 7.372542425964773161e-01 1.097844580625007005e-01 6.063081330450851292e-01 7.032174964672157635e-01 6.347863229336947466e-01 9.591422519779749800e-01 1.032981550851386210e-01 8.671671591051991479e-01 2.919023484891325460e-02 5.349168549270839623e-01 4.042436179392587814e-01 5.241838603937581942e-01 3.650998770600097920e-01 1.905669149400680551e-01 1.912289744868977959e-02 5.181498137911743074e-01 8.427768626848423095e-01
3.732159557447941589e-01 2.228638180149802306e-01 8.053200347184408248e-02 8.531092311870336342e-02 2.213964462927722199e-01 1.000140609215551812e-01 2.650396983644820459e-01 6.614946211695471590e-02 6.560486720992564358e-02 8.562761796227819078e-01 1.621202607088332304e-01 5.596824058234479704e-01 7.734555444490305298e-01 4.564095653390666252e-01 1.533688778593457203e-01 1.995961421201143393e-01 4.329842062811807279e-01 5.282340891785357595e-01 3.494402920485348840e-01 7.814796002346613424e-01 7.510216488563984383e-01 9.272118073731179244e-01 2.895254902696053900e-02 8.956912912102034108e-01 3.925687884621510415e-01 8.783724953799940671e-01 6.907847761565295563e-01 9.873487570739681862e-01 7.592824517166680831e-01 3.645446259967866087e-01 5.010631728347521019e-01 3.763891551943512326e-01 3.649118360212381118e-01 2.609044993810597513e-01 4.959702953734695940e-01 6.817399450693611973e-01 2.773402713052435242e-01 5.243798110772199816e-01 1.173802941705571756e-01 1.598452868541913041e-01 4.680635471218874688e-02 9.707314427706328352e-01 3.860351510261095243e-03 1.785799680576563020e-01 6.128667531169923466e-01 8.136959885330530273e-02 8.818965030968323182e-01 7.196201578422881662e-01 9.663899714378934025e-01 5.076355472407648728e-01 3.004036831584872003e-01 5.495005727952714247e-01 9.308187172979731638e-01 5.207614372418605253e-01 2.672070318623186447e-01 8.773987891741196199e-01 3.719187485124613168e-01 1.383349998999139352e-03 2.476850224923159427e-01 3.182335091770623903e-01 8.587774682319021524e-01 4.585031670664450054e-01 4.445872878113007465e-01 3.361022663998873838e-01 8.806781230470795974e-01 9.450267769403913887e-01 9.918903291546293799e-01 3.767412669609867537e-01 9.661474456271713640e-01 7.918795696309013366e-01 6.756891476442667965e-01 2.448894794200994207e-01 2.164572609442098061e-01 1.660478245212456683e-01 9.227566102253653701e-01 2.940766623831660986e-01 4.530942454488784410e-01 4.939578339872234825e-01 7.781715954502541610e-01 8.442349615530241325e-01 1.390727011486128095e-01 4.269043602110736968e-01 8.428548878354571450e-01 8.180333057558384358e-01 1.024137584524164035e-01 1.563833488679630124e-01 3.041986915994078222e-01 7.535906908334033538e-02 4.246630028405928847e-01 1.076177051495819104e-01 5.682175936698450336e-01 2.465569398111561172e-01 5.964330653496227042e-01 1.175256429036376504e-01 9.758838684185333623e-01 9.325612038573404261e-01 3.917969385646657976e-01 2.421785941260854447e-01 2.503982128535727769e-01 4.833935352023920329e-01
3.999280190071696772e-02 6.397051060751269835e-01 4.083029083397448078e-01 3.774065725888873235e-01 8.093649714891983926e-01 7.090354601832900006e-01 9.543338153926920198e-01 3.519362404956907220e-01 8.975427646494055223e-01 7.699671862500888642e-01 3.574246515947130387e-01 6.216654364532577803e-01 2.885699576516955744e-01 8.743999170748423255e-01 1.124273172123112507e-01 2.124343612940410297e-01 1.830332920799211394e-01 4.030260024042886524e-01 7.452329600321291325e-01 5.269074490521803433e-01 4.876763235382075568e-01 5.459648969956543141e-04 4.254017253550547162e-01 6.355377483615842760e-02 2.082532521214838228e-01 9.323939389604943839e-01 2.153982043432381976e-01 8.583376386342624897e-01 8.028933715613342237e-01 1.591462369422428358e-01 6.057119572702788224e-01 1.156618719050133137e-01 7.278881583695114843e-01 6.374622773722066205e-01 8.119385616910193004e-01 4.793845493891880638e-01 9.148630878333828820e-01 4.934894678843970706e-02 2.928885650270146579e-01 7.150525974651670280e-01 4.181092117480008641e-01 1.729513542711563767e-01 1.072107454285460282e-01 8.173391114616214148e-01 4.731429784656442372e-01 8.822836719191073929e-01 7.332891343167260434e-01 4.097262056307435785e-01 3.735110141556836627e-01 5.156383466512517444e-01 8.890599531897286356e-01 7.372785797141678810e-01 5.152964269023230237e-03 6.941578513691255559e-01 9.195074069058206678e-01 7.104557595044915796e-01 1.770057815674959123e-01 4.835181274274586993e-01 1.403160179234194116e-01 3.589952783396320735e-01 9.371170419405177032e-01 9.233053075587083214e-01 2.828368521760828980e-01 3.396310441661991586e-01 6.002128681312939307e-01 9.631972952603800042e-01 1.478013340653904217e-01 2.569166436866691106e-01 8.735568272907714427e-01 4.918922317083445073e-01 8.989610922270316884e-01 1.855178975231762672e-01 5.326685874713606994e-01 3.262696326493723653e-01 3.165425598924760386e-01 4.468769639461991350e-01 4.330774491012684413e-01 3.573468796779544210e-01 9.149707703156185756e-01 7.317441854328927686e-01 7.275469913315296688e-01 2.899134495919554189e-01 5.777094243168403587e-01 7.791794333018340346e-01 7.955903685432130779e-01 3.445304607543122621e-01 7.708727565686478433e-01 7.358938968077329834e-01 1.415064856219002687e-01 8.659454685664772500e-01 4.413214701804107909e-01 4.864104488886654698e-01 4.483691788979973225e-01 5.678460014775075226e-01 6.211692473670546999e-01 4.981795657629434215e-01 8.667885432590956007e-01 6.277347561952844046e-01 4.014279493055199488e-01 4.166917569087109641e-01
8.108386151289513899e-01 3.481919427465201000e-01 2.114547957824135516e-01 5.938318800578923362e-02 8.760268479205741698e-01 9.185464511903499440e-01 1.201201821634759748e-01 3.344737414961148625e-01 1.753720695152438669e-01 1.158984688258797302e-01 8.998667430000302225e-01 5.687725914535546323e-02 9.804856634690067851e-01 9.645086069738417756e-02 8.634706491935857375e-01 5.665061069891627055e-01 3.679174878178733676e-01 3.423423766251578737e-01 7.573641432377087312e-01 3.145732950042872123e-01 6.573189166171418130e-01 5.173260835160801152e-01 4.849656451580705019e-01 9.011621706491615980e-01 5.546450586202595900e-01 8.268616030486949375e-01 7.255735341014893924e-01 3.855724605899835122e-02 7.731100525054191985e-01 2.168702500910406616e-01 9.031496468515715081e-01 4.292419060883201354e-02 3.330720344743187677e-01 9.973294723475401025e-02 4.755891170848437488e-01 8.200224358697517646e-01 2.981873596630640888e-01 1.509348973110415937e-01 3.302670356968991916e-01 8.138801419206359578e-01 1.403839577993468701e-01 2.273624490775018048e-01 6.885196449337394053e-02 7.057100439896076827e-01 3.952332435363368202e-01 3.108399771433160153e-01 7.186263903411519438e-01 3.359775423402552308e-01 7.277712732144180352e-01 8.151993953143135130e-01 2.176628434577384530e-01 9.738186968459833226e-01 1.623579479126667779e-01 2.908409066567425594e-01 1.797952908335416211e-01 3.455056563563344563e-01 4.800608878207556218e-01 5.221758690021190974e-01 8.536060422962720162e-01 8.894479088158665503e-01 2.201038607809063796e-01 6.228940321857524554e-01 1.114960572987155896e-01 4.589698601820683121e-01 3.223335380466181288e-01 3.165007454536064024e-01 4.825842417121010142e-01 7.298276355292675488e-01 6.918265879238949534e-02 8.791733376874044659e-01 7.348137746305610785e-01 1.764993888890601381e-01 9.391609090873703769e-01 5.063122240233886018e-01 9.998085781169653297e-01 1.972594743007376472e-01 5.349081983832013609e-01 2.902480425599284208e-01 3.041735573892465627e-01 5.910653808339901838e-01 9.217190668708332701e-01 8.052638555791750141e-01 7.239413985013258834e-01 5.591737821017022103e-01 9.222985036674477000e-01 4.923614066908841291e-01 8.738321783347181571e-01 8.339816438766317619e-01 2.138353468015865566e-01 7.712254629659102134e-01 1.217115694325876518e-02 3.228295375480875196e-01 2.295674446919497846e-01 5.068629584873134419e-01 7.368531616807855178e-01 9.767636744772412172e-02 5.149222019367684089e-01 9.384120216943856452e-01 2.286465509829455067e-01 6.771411441114241203e-01
